,﻿Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
608,197901A9JAV91,382960.0,911000.0,,,1,3,1,2,09/01/1979,3,09:00,19,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
609,197901A9JAX20,320590.0,680000.0,,,1,3,1,2,09/01/1979,3,09:00,32,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
610,197901A9JCD77,404980.0,177000.0,,,1,2,1,1,09/01/1979,3,09:10,17,9999,3,13,3,50,3,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
611,197901A9JCW41,211970.0,221000.0,,,1,2,1,1,09/01/1979,3,09:10,24,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,3,-1,0,-1,-1,
612,197901A9JCX06,210590.0,256000.0,,,1,3,1,2,09/01/1979,3,09:10,30,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
613,197901A9JEV33,392090.0,193000.0,,,1,3,1,1,09/01/1979,3,09:20,13,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
614,197901A9JID20,262370.0,740000.0,,,1,3,2,1,09/01/1979,3,09:40,12,9999,3,308,-1,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
615,197901A9JKF94,153560.0,824000.0,,,1,3,2,1,09/01/1979,3,09:50,510,9999,3,309,9,30,8,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
616,197901A9JKR66,418390.0,656000.0,,,1,2,1,1,09/01/1979,3,09:50,456,9999,5,0,9,30,6,4,-1,-1,-1,-1,1,8,3,-1,0,-1,-1,
617,197901A9KAC11,301580.0,51000.0,,,1,3,1,1,09/01/1979,3,10:00,1,9999,3,4,-1,30,9,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
618,197901A9KAC50,348080.0,270000.0,,,1,3,1,1,09/01/1979,3,10:00,5,9999,3,1209,9,30,6,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
619,197901A9KAJ00,289970.0,250000.0,,,1,3,2,1,09/01/1979,3,10:00,10,9999,4,242,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
620,197901A9KBJ00,289970.0,250000.0,,,1,3,2,1,09/01/1979,3,10:05,10,9999,4,242,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
621,197901A9KKD23,265270.0,803000.0,,,1,3,2,1,09/01/1979,3,10:50,12,9999,3,308,6,30,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
622,197901A9KLX03,275990.0,243000.0,,,1,3,1,1,09/01/1979,3,10:55,30,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
623,197901A9LAC89,322770.0,689000.0,,,1,2,2,1,09/01/1979,3,11:00,8,9999,3,202,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
624,197901A9LBC43,349780.0,493000.0,,,1,1,1,2,09/01/1979,3,11:05,4,9999,3,167,-1,30,7,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
625,197901A9LDK97,190990.0,147000.0,,,1,3,1,1,09/01/1979,3,11:15,29,9999,4,461,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
626,197901A9LJL70,269150.0,700000.0,,,1,3,2,1,09/01/1979,3,11:45,513,9999,4,2032,9,30,0,-1,-1,0,-1,-1,1,8,3,-1,0,-1,-1,
627,197901A9MAC91,301070.0,111000.0,,,1,3,2,1,09/01/1979,3,12:00,9,9999,3,23,3,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
628,197901A9MAI19,277080.0,219000.0,,,1,3,3,1,09/01/1979,3,12:00,1,9999,4,523,-1,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
629,197901A9MBP66,483880.0,446000.0,,,1,3,1,1,09/01/1979,3,12:05,16,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
630,197901A9MBV23,259370.0,963000.0,,,1,3,1,1,09/01/1979,3,12:05,12,9999,6,0,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
631,197901A9MCL08,242690.0,108000.0,,,1,3,2,2,09/01/1979,3,12:10,30,9999,4,1462,9,30,8,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
632,197901A9MEU61,454970.0,861000.0,,,1,1,1,1,09/01/1979,3,12:20,6,9999,6,0,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
633,197901A9MFV96,458960.0,966000.0,,,1,2,1,1,09/01/1979,3,12:25,19,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
634,197901A9MGE61,73580.0,271000.0,,,1,3,2,1,09/01/1979,3,12:30,26,9999,3,4020,3,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
635,197901A9MGK03,326460.0,833000.0,,,1,3,1,1,09/01/1979,3,12:30,20,9999,4,266,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
636,197901A9MHQ58,77970.0,288000.0,,,1,3,2,1,09/01/1979,3,12:35,25,9999,5,0,9,70,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
637,197901A9MKF60,423590.0,640000.0,,,1,3,1,1,09/01/1979,3,12:50,456,9999,3,121,9,30,6,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
638,197901A9NAJ72,405080.0,262000.0,,,1,2,1,1,09/01/1979,3,13:00,17,9999,4,166,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
639,197901A9NDI92,320370.0,192000.0,,,1,3,2,1,09/01/1979,3,13:15,9,9999,4,232,-1,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
640,197901A9NDX33,197090.0,643000.0,,,1,3,2,1,09/01/1979,3,13:15,33,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
641,197901A9NFC87,316670.0,917000.0,,,1,3,1,1,09/01/1979,3,13:25,8,9999,3,302,-1,30,3,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
642,197901A9NJD04,214670.0,234000.0,,,1,3,1,1,09/01/1979,3,13:45,10,9999,3,3,6,40,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
643,197901A9NLE13,223060.0,603000.0,,,1,3,2,1,09/01/1979,3,13:55,21,9999,3,2043,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
644,197901A9OAJ78,404280.0,238000.0,,,1,3,2,1,09/01/1979,3,14:00,17,9999,4,166,6,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
645,197901A9OAW95,177690.0,265000.0,,,1,3,4,1,09/01/1979,3,14:00,29,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
646,197901A9OCE71,131880.0,441000.0,,,1,3,2,1,09/01/1979,3,14:10,27,9999,3,312,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
647,197901A9ODC15,298180.0,95000.0,,,1,3,1,1,09/01/1979,3,14:15,1,9999,3,401,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
648,197901A9OGF03,223790.0,63000.0,,,1,3,2,1,09/01/1979,3,14:30,30,9999,3,1,9,50,7,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
649,197901A9OLE77,214380.0,247000.0,,,1,3,2,1,09/01/1979,3,14:55,27,9999,3,4000,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
650,197901A9PGE92,136480.0,872000.0,,,1,2,1,1,09/01/1979,3,15:30,29,9999,3,404,9,70,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
651,197901A9PIE60,96380.0,160000.0,,,1,3,1,1,09/01/1979,3,15:40,26,9999,3,4020,3,30,0,-1,-1,0,0,1,1,8,1,-1,0,-1,-1,
652,197901A9PIE98,131480.0,778000.0,,,1,3,2,1,09/01/1979,3,15:40,29,9999,3,4090,3,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
653,197901A9PIW30,180760.0,910000.0,,,1,3,1,1,09/01/1979,3,15:40,23,9999,6,0,-1,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
654,197901A9PLC92,288370.0,432000.0,,,1,3,1,1,09/01/1979,3,15:55,9,9999,3,24,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
655,197901A9QAP33,385280.0,813000.0,,,1,3,1,1,09/01/1979,3,16:00,13,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
656,197901A9QCC12,293770.0,872000.0,,,1,3,1,1,09/01/1979,3,16:10,1,9999,3,202,9,30,6,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
657,197901A9QDI50,357080.0,300000.0,,,1,3,1,1,09/01/1979,3,16:15,5,9999,4,119,6,30,3,4,-1,-1,0,1,1,8,1,-1,0,-1,-1,
658,197901A9QDO81,342470.0,851000.0,,,1,3,3,3,09/01/1979,3,16:15,8,9999,5,0,9,30,6,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
659,197901A9QGO82,348770.0,852000.0,,,1,2,1,1,09/01/1979,3,16:30,8,9999,5,0,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
660,197901A9QHC74,367370.0,694000.0,,,1,2,3,1,09/01/1979,3,16:35,7,9999,3,20,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
661,197901A9QHF05,264490.0,385000.0,,,1,3,2,1,09/01/1979,3,16:35,30,9999,3,1000,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
662,197901A9QIU14,271080.0,94000.0,,,1,3,1,1,09/01/1979,3,16:40,1,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
663,197901A9QJD37,391180.0,567000.0,,,1,3,1,1,09/01/1979,3,16:45,13,9999,3,11,9,30,6,2,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
664,197901A9QJD78,409380.0,278000.0,,,1,3,1,1,09/01/1979,3,16:45,17,9999,3,124,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
665,197901A9QJE52,188670.0,802000.0,,,1,3,1,1,09/01/1979,3,16:45,25,9999,3,315,3,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
666,197901A9QJR22,297090.0,452000.0,,,1,2,2,1,09/01/1979,3,16:45,32,9999,5,0,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
667,197901A9QKE59,169670.0,779000.0,,,1,3,1,1,09/01/1979,3,16:50,25,9999,3,4,3,40,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
668,197901A9RAU69,402770.0,819000.0,,,1,2,1,2,09/01/1979,3,17:00,6,9999,6,0,6,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
669,197901A9RBC20,293180.0,220000.0,,,1,3,1,1,09/01/1979,3,17:05,2,9999,3,400,-1,30,0,-1,-1,0,0,5,4,8,1,-1,0,-1,-1,
670,197901A9RCQ06,319460.0,796000.0,,,1,3,2,1,09/01/1979,3,17:10,20,9999,5,0,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
671,197901A9RDE09,318060.0,659000.0,,,1,3,2,1,09/01/1979,3,17:15,20,9999,3,222,6,30,6,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
672,197901A9RDK81,207380.0,311000.0,,,1,3,2,1,09/01/1979,3,17:15,28,9999,4,4492,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
673,197901A9RDU49,334980.0,749000.0,,,1,3,1,2,09/01/1979,3,17:15,4,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,2,-1,-1,
674,197901A9RFE49,150470.0,299000.0,,,1,3,1,1,09/01/1979,3,17:25,24,9999,3,305,6,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
675,197901A9RJX02,258480.0,832000.0,,,1,3,2,1,09/01/1979,3,17:45,30,9999,6,0,6,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
676,197901A9RKC86,342170.0,356000.0,,,1,3,1,1,09/01/1979,3,17:50,8,9999,3,2216,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
677,197901A9SAK13,279060.0,423000.0,,,1,3,1,1,09/01/1979,3,18:00,21,9999,4,271,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
678,197901A9SEQ70,152480.0,170000.0,,,1,3,1,1,09/01/1979,3,18:20,27,9999,5,0,9,30,3,4,-1,-1,0,1,4,8,1,-1,0,-1,-1,
679,197901A9SFD37,390780.0,907000.0,,,1,2,1,1,09/01/1979,3,18:25,13,9999,3,104,3,40,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
680,197901A9SGE25,255560.0,835000.0,,,1,3,2,1,09/01/1979,3,18:30,22,9999,3,24,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
681,197901A9SGQ69,110980.0,769000.0,,,1,3,2,1,09/01/1979,3,18:30,26,9999,5,0,9,30,6,2,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
682,197901A9SIE06,307060.0,946000.0,,,1,3,3,1,09/01/1979,3,18:40,20,9999,3,23,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
683,197901A9SJC69,426570.0,429000.0,,,1,3,2,1,09/01/1979,3,18:45,6,9999,3,208,9,30,8,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
684,197901A9TEF23,329490.0,363000.0,,,1,1,1,1,09/01/1979,3,19:20,32,9999,3,10,3,40,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
685,197901A9TGE69,106480.0,109000.0,,,1,3,1,1,09/01/1979,3,19:30,26,9999,3,312,3,30,3,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
686,197901A9TIF11,318080.0,851000.0,,,1,3,3,2,09/01/1979,3,19:40,31,9999,3,105,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
687,197901A9TIK86,214180.0,546000.0,,,1,2,1,1,09/01/1979,3,19:40,28,9999,4,453,6,30,3,4,-1,-1,-1,-1,4,8,1,-1,2,-1,-1,
688,197901A9UBV48,441780.0,698000.0,,,1,3,2,2,09/01/1979,3,20:05,14,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
689,197901A9UEO91,290670.0,351000.0,,,1,3,2,1,09/01/1979,3,20:20,9,9999,5,0,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
690,197901A9WBU16,262580.0,126000.0,,,1,3,3,1,09/01/1979,3,22:05,1,9999,6,0,9,30,6,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
691,197901A9WCX98,150460.0,478000.0,,,1,3,2,1,09/01/1979,3,22:10,510,9999,6,0,9,70,0,-1,-1,0,-1,-1,6,8,2,-1,0,-1,-1,
692,197901A9WGD83,477870.0,553000.0,,,1,2,2,1,09/01/1979,3,22:30,18,9999,3,207,6,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
693,197901A9WGF08,217890.0,218000.0,,,1,3,2,1,09/01/1979,3,22:30,30,9999,3,1,3,70,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
694,197901A9WGY08,69860.0,798000.0,,,1,3,2,1,09/01/1979,3,22:30,40,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,3,-1,0,-1,-1,
695,197901A9WHF07,267290.0,87000.0,,,1,3,2,2,09/01/1979,3,22:35,30,9999,3,406,3,60,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
696,197901A9WJL08,222390.0,328000.0,,,1,3,1,1,09/01/1979,3,22:45,30,9999,4,552,9,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
697,197901A9XBE71,162580.0,31000.0,,,1,3,1,1,09/01/1979,3,23:05,27,9999,3,4020,9,30,3,4,-1,-1,0,4,4,8,1,-1,0,-1,-1,
698,197901A9XDE48,166270.0,448000.0,,,1,3,1,1,09/01/1979,3,23:15,24,9999,3,316,1,40,1,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
699,197901A9XEC75,378470.0,395000.0,,,1,3,2,1,09/01/1979,3,23:20,7,9999,3,21,6,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
700,197901A9XGC93,304370.0,313000.0,,,1,3,2,1,09/01/1979,3,23:30,9,9999,3,23,3,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
701,197901A9XGC94,296870.0,544000.0,,,1,2,3,2,09/01/1979,3,23:30,9,9999,3,3,6,30,0,-1,-1,0,-1,-1,4,8,2,-1,0,-1,-1,
702,197901A9XJV89,463870.0,319000.0,,,1,3,2,1,09/01/1979,3,23:45,18,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
703,197901AAAHE88,248180.0,438000.0,,,1,3,4,1,10/01/1979,4,00:35,28,9999,3,5,9,30,3,4,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
704,197901AABDV95,396060.0,625000.0,,,1,3,2,1,10/01/1979,4,01:15,19,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
705,197901AACJC16,268070.0,966000.0,,,1,3,2,2,10/01/1979,4,02:45,1,9999,3,315,6,30,6,2,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
706,197901AADCW23,260660.0,763000.0,,,1,3,5,1,10/01/1979,4,03:10,22,9999,6,0,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
707,197901AAFDE01,323760.0,541000.0,,,1,3,2,1,10/01/1979,4,05:15,20,9999,3,235,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
708,197901AAFEC65,426170.0,445000.0,,,1,2,2,1,10/01/1979,4,05:20,6,9999,3,210,9,30,0,-1,-1,0,-1,-1,4,8,1,-1,0,-1,-1,
709,197901AAGCD99,408860.0,519000.0,,,1,3,1,1,10/01/1979,4,06:10,19,9999,3,232,9,70,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
710,197901AAGEW56,111870.0,746000.0,,,1,3,1,1,10/01/1979,4,06:20,25,9999,6,0,9,30,0,-1,-1,0,-1,-1,4,2,2,-1,0,-1,-1,
711,197901AAGJC85,322680.0,5000.0,,,1,3,2,1,10/01/1979,4,06:45,8,9999,3,300,9,30,6,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
712,197901AAGJE41,136570.0,151000.0,,,1,3,2,1,10/01/1979,4,06:45,24,9999,3,312,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
713,197901AAGLC47,320580.0,747000.0,,,1,3,1,1,10/01/1979,4,06:55,4,9999,3,105,6,30,7,2,-1,-1,-1,-1,4,8,1,-1,0,-1,-1,
714,197901AAHCI12,257880.0,142000.0,,,1,2,2,1,10/01/1979,4,07:10,1,9999,4,411,6,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
715,197901AAHCL87,202860.0,337000.0,,,1,3,2,1,10/01/1979,4,07:10,38,9999,4,284,1,30,1,4,-1,-1,-1,-1,4,2,3,-1,0,-1,-1,
716,197901AAHDD83,492570.0,833000.0,,,1,3,2,1,10/01/1979,4,07:15,18,9999,3,206,9,30,7,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
717,197901AAHDI16,257580.0,146000.0,,,1,3,2,1,10/01/1979,4,07:15,1,9999,4,411,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
718,197901AAHDK21,226660.0,831000.0,,,1,2,2,1,10/01/1979,4,07:15,22,9999,4,282,9,30,3,4,-1,-1,-1,-1,4,8,2,-1,0,-1,-1,
719,197901AAHEE69,64970.0,949000.0,,,1,3,2,2,10/01/1979,4,07:20,26,9999,3,408,6,30,3,4,-1,-1,-1,-1,5,8,2,-1,0,-1,-1,
720,197901AAHGC62,406970.0,842000.0,,,1,3,1,1,10/01/1979,4,07:30,6,9999,3,206,9,30,0,-1,-1,0,0,1,1,8,1,-1,0,-1,-1,
721,197901AAHGE01,305760.0,981000.0,,,1,3,3,1,10/01/1979,4,07:30,20,9999,3,23,9,30,3,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
722,197901AAHGP61,476280.0,401000.0,,,1,3,1,1,10/01/1979,4,07:30,16,9999,5,0,6,30,6,4,-1,-1,-1,-1,4,2,2,-1,0,-1,-1,
723,197901AAHHO49,357880.0,529000.0,,,1,3,2,1,10/01/1979,4,07:35,4,9999,5,0,6,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
724,197901AAHHX01,285390.0,71000.0,,,1,3,3,1,10/01/1979,4,07:35,30,9999,6,0,6,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
725,197901AAHIC96,285770.0,576000.0,,,1,3,1,1,10/01/1979,4,07:40,9,9999,3,3216,6,30,0,-1,-1,0,0,5,1,2,2,-1,0,-1,-1,
726,197901AAHIF01,224380.0,971000.0,,,1,3,2,1,10/01/1979,4,07:40,30,9999,3,41,3,50,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
727,197901AAHKD55,516780.0,745000.0,,,1,3,1,1,10/01/1979,4,07:50,15,9999,3,124,1,30,1,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
728,197901AAHLX67,394000.0,107000.0,,,1,3,2,1,10/01/1979,4,07:55,456,9999,6,0,6,30,6,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
729,197901AAIBQ85,248480.0,305000.0,,,1,3,2,2,10/01/1979,4,08:05,28,9999,5,0,9,30,0,-1,-1,0,-1,-1,1,2,2,-1,0,-1,-1,
730,197901AAICC62,431270.0,762000.0,,,1,3,2,1,10/01/1979,4,08:10,6,9999,3,205,9,30,7,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
731,197901AAIEJ94,414460.0,864000.0,,,1,3,1,2,10/01/1979,4,08:20,19,9999,4,265,9,30,3,4,-1,-1,-1,-1,1,2,2,-1,0,-1,-1,
732,197901AAIFQ56,124770.0,826000.0,,,1,3,2,3,10/01/1979,4,08:25,25,9999,5,0,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
733,197901AAIKW82,181680.0,882000.0,,,1,3,2,1,10/01/1979,4,08:50,28,9999,6,0,9,30,7,2,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
734,197901AAJAC46,346480.0,676000.0,,,1,3,1,1,10/01/1979,4,09:00,4,9999,3,107,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
735,197901AAJAE63,111980.0,73000.0,,,1,2,2,1,10/01/1979,4,09:00,26,9999,3,4020,3,70,0,-1,-1,0,-1,-1,1,2,2,-1,0,-1,-1,
736,197901AAJAK29,232760.0,859000.0,,,1,3,2,1,10/01/1979,4,09:00,22,9999,4,279,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
737,197901AAJAX01,266590.0,611000.0,,,1,3,1,1,10/01/1979,4,09:00,30,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
738,197901AAJDU76,366570.0,746000.0,,,1,3,1,1,10/01/1979,4,09:15,7,9999,6,0,9,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
739,197901AAJGC48,326880.0,268000.0,,,1,3,2,1,10/01/1979,4,09:30,4,9999,3,501,9,30,3,2,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
740,197901AAJGI42,334880.0,702000.0,,,1,3,1,1,10/01/1979,4,09:30,4,9999,4,105,6,30,3,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
741,197901AAJHC41,336680.0,711000.0,,,1,3,2,2,10/01/1979,4,09:35,4,9999,3,10,6,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
742,197901AAKAE28,258560.0,868000.0,,,1,3,1,1,10/01/1979,4,10:00,22,9999,3,24,1,30,1,4,-1,-1,0,1,1,8,2,-1,0,-1,-1,
743,197901AAKBD27,253480.0,47000.0,,,1,2,1,1,10/01/1979,4,10:05,12,9999,3,40,9,30,3,2,-1,-1,0,5,1,8,2,-1,0,-1,-1,
744,197901AAKDD82,496270.0,382000.0,,,1,3,1,1,10/01/1979,4,10:15,18,9999,3,223,9,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
745,197901AAKDP88,500470.0,708000.0,,,1,2,2,4,10/01/1979,4,10:15,18,9999,5,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
746,197901AAKDQ48,135060.0,978000.0,,,1,3,2,1,10/01/1979,4,10:15,24,9999,5,0,9,30,7,4,-1,-1,-1,-1,1,8,2,-1,0,-1,-1,
747,197901AAKGF64,418390.0,514000.0,,,1,3,2,1,10/01/1979,4,10:30,456,9999,3,121,9,30,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
748,197901AAKGF71,250850.0,361000.0,,,1,3,3,1,10/01/1979,4,10:30,513,9999,3,217,6,40,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
749,197901AAKJU19,259280.0,99000.0,,,1,3,2,1,10/01/1979,4,10:45,1,9999,6,0,9,30,6,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
750,197901AALAU18,295880.0,78000.0,,,1,3,1,1,10/01/1979,4,11:00,1,9999,6,0,9,30,0,-1,-1,0,-1,-1,1,8,2,-1,0,-1,-1,
751,197901AALBP27,266870.0,787000.0,,,1,3,1,1,10/01/1979,4,11:05,12,9999,5,0,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
752,197901AALDD97,403360.0,937000.0,,,1,3,1,1,10/01/1979,4,11:15,19,9999,3,222,6,30,0,-1,-1,0,0,1,1,8,2,-1,0,-1,-1,
753,197901AALED80,413070.0,70000.0,,,1,3,2,1,10/01/1979,4,11:20,18,9999,3,20,6,50,0,-1,-1,0,-1,-1,1,8,1,-1,0,-1,-1,
754,197901AALIJ71,395580.0,421000.0,,,1,3,2,1,10/01/1979,4,11:40,17,9999,4,164,6,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
755,197901AALJC13,265780.0,73000.0,,,1,3,1,1,10/01/1979,4,11:45,1,9999,3,40,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
756,197901AALKC22,264680.0,452000.0,,,1,3,1,1,10/01/1979,4,11:50,2,9999,3,41,3,30,3,4,-1,-1,0,4,1,8,1,-1,0,-1,-1,
757,197901AAMAC36,319780.0,296000.0,,,1,3,1,1,10/01/1979,4,12:00,3,9999,3,501,9,30,3,4,-1,-1,-1,-1,1,8,1,-1,0,-1,-1,
